Year,Month,DayofMonth,DayOfWeek,CRSDepTime,CRSArrTime,UniqueCarrier,ArrDelay,DepDelay,Origin,Dest,delay,Meantemp,Meandewpoint,Meanhumidity,Meansealevelpre,Meanvisibility,Meanwindspeed,Rainfall,Cloudcover,Meantemp_arr,Meandewpoint_arr,Meanhumidity_arr,Meansealevelpre_arr,Meanvisibility_arr,Meanwindspeed_arr,Rainfall_arr,Cloudcover_arr,airport,city,state,country,lat,long,airport_arr,city_arr,state_arr,country_arr,lat_arr,long_arr
2008,6,13,5,1100,1202,MQ,-8.0,-6.0,DFW,LAW,0,32.0,18.0,56.0,1015.0,16.0,23.0,0.00,3.0,29.0,18.0,56.0,1014.0,16.0,21.0,0.00,1.0,Dallas-Fort Worth International,Dallas-Fort Worth,TX,USA,32.89595056,-97.0372,Lawton-Ft Sill Regional,Lawton,OK,USA,34.56771444,-98.41663667
2008,9,17,3,1020,1210,MQ,21.0,20.0,DTW,LGA,1,19.0,8.0,63.0,1024.0,16.0,14.0,0.00,2.0,20.0,7.0,52.0,1022.0,16.0,9.0,0.00,5.0,Detroit Metropolitan-Wayne County,Detroit,MI,USA,42.21205889,-83.34883583,LaGuardia,New York,NY,USA,40.77724306,-73.87260917
2008,5,29,4,755,1000,MQ,-13.0,-4.0,ORD,IND,0,21.0,12.0,83.0,1017.0,8.0,18.0,24.89,6.0,17.0,3.0,46.0,1024.0,16.0,5.0,0.00,3.0,Chicago O'Hare International,Chicago,IL,USA,41.979595,-87.90446417,Indianapolis International,Indianapolis,IN,USA,39.71732917,-86.29438417
2008,5,21,3,1150,1350,MQ,1.0,-9.0,DFW,CID,1,27.0,11.0,54.0,1007.0,16.0,22.0,0.00,5.0,12.0,-3.0,48.0,1009.0,16.0,10.0,0.00,0.0,Dallas-Fort Worth International,Dallas-Fort Worth,TX,USA,32.89595056,-97.0372,Eastern Iowa ,Cedar Rapids,IA,USA,41.88458833,-91.71087222
2008,3,7,5,842,950,CO,30.0,16.0,IAH,MSY,1,7.0,-3.0,71.0,1022.0,16.0,26.0,0.00,6.0,9.0,-1.0,86.0,1019.0,11.0,24.0,4.83,7.0,George Bush Intercontinental,Houston,TX,USA,29.98047222,-95.33972222,New Orleans International ,New Orleans,LA,USA,29.99338889,-90.25802778
2008,2,25,1,915,1002,AQ,-3.0,-8.0,ITO,HNL,0,,,,,,,,,24.0,12.0,61.0,1020.0,16.0,12.0,T,2.0,Hilo International,Hilo,HI,USA,19.72026306,-155.04847030000002,Honolulu International,Honolulu,HI,USA,21.31869111,-157.92240719999998
2008,8,24,7,2300,24,US,-23.0,-8.0,PHL,BOS,0,25.0,16.0,67.0,1022.0,16.0,10.0,0.00,4.0,21.0,14.0,76.0,1022.0,16.0,14.0,0.00,3.0,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
2008,6,19,4,1255,1423,XE,33.0,30.0,IAH,MOB,1,28.0,19.0,73.0,1015.0,16.0,8.0,13.21,5.0,25.0,12.0,54.0,1015.0,16.0,3.0,0.00,0.0,George Bush Intercontinental,Houston,TX,USA,29.98047222,-95.33972222,Mobile Regional,Mobile,AL,USA,30.69141667,-88.24283333
2008,12,26,5,949,1340,US,26.0,32.0,PHX,STL,1,10.0,-7.0,62.0,1021.0,16.0,18.0,7.62,4.0,10.0,-4.0,79.0,1020.0,16.0,23.0,T,8.0,Phoenix Sky Harbor International,Phoenix,AZ,USA,33.43416667,-112.00805559999999,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972
2008,11,4,2,2129,2341,OO,-27.0,-5.0,DEN,MSO,0,13.0,-6.0,37.0,1005.0,11.0,23.0,0.00,5.0,4.0,-2.0,75.0,1012.0,15.0,6.0,2.29,7.0,Denver Intl,Denver,CO,USA,39.85840806,-104.6670019,Missoula International,Missoula,MT,USA,46.91630556,-114.09055559999999
2008,12,11,4,2221,2320,9E,6.0,-5.0,DTW,SBN,1,-4.0,-12.0,72.0,1022.0,14.0,4.0,0.00,6.0,-3.0,-11.0,73.0,1022.0,16.0,10.0,0.00,3.0,Detroit Metropolitan-Wayne County,Detroit,MI,USA,42.21205889,-83.34883583,South Bend Regional,South Bend,IN,USA,41.70895361,-86.31847417
2008,7,5,6,1756,1920,UA,-11.0,-4.0,DEN,GEG,0,27.0,0.0,30.0,1018.0,11.0,18.0,0.00,5.0,19.0,6.0,53.0,1014.0,16.0,16.0,0.00,4.0,Denver Intl,Denver,CO,USA,39.85840806,-104.6670019,Spokane Intl,Spokane,WA,USA,47.61985556,-117.5338425
2008,11,15,6,1118,1232,EV,0.0,-6.0,ATL,DSM,0,12.0,1.0,72.0,1016.0,16.0,25.0,4.32,6.0,1.0,-7.0,64.0,1022.0,16.0,20.0,T,6.0,William B Hartsfield-Atlanta Intl,Atlanta,GA,USA,33.64044444,-84.42694444,Des Moines International,Des Moines,IA,USA,41.53493306,-93.66068222
2008,1,19,6,1735,2110,AA,-18.0,-1.0,DFW,DTW,0,2.0,-14.0,47.0,1033.0,16.0,17.0,0.00,1.0,-8.0,-19.0,60.0,1024.0,9.0,23.0,T,8.0,Dallas-Fort Worth International,Dallas-Fort Worth,TX,USA,32.89595056,-97.0372,Detroit Metropolitan-Wayne County,Detroit,MI,USA,42.21205889,-83.34883583
2008,8,20,3,830,920,MQ,-13.0,-6.0,ORD,PIA,0,21.0,12.0,67.0,1016.0,13.0,13.0,0.00,1.0,22.0,12.0,58.0,1019.0,10.0,18.0,0.00,5.0,Chicago O'Hare International,Chicago,IL,USA,41.979595,-87.90446417,Greater Peoria Regional,Peoria,IL,USA,40.66424333,-89.69330556
2008,2,1,5,720,940,EV,4.0,-7.0,GPT,ATL,1,7.0,1.0,77.0,1025.0,14.0,10.0,0.00,1.0,6.0,-2.0,75.0,1024.0,11.0,16.0,21.84,5.0,Gulfport-Biloxi Regional,Gulfport-Biloxi,MS,USA,30.40728028,-89.07009278,William B Hartsfield-Atlanta Intl,Atlanta,GA,USA,33.64044444,-84.42694444
2008,8,9,6,840,930,WN,-7.0,1.0,DAL,AUS,0,32.0,17.0,53.0,1013.0,16.0,18.0,0.00,4.0,31.0,14.0,59.0,1013.0,16.0,17.0,0.00,3.0,Dallas Love ,Dallas,TX,USA,32.84711389,-96.85177222,Austin-Bergstrom International,Austin,TX,USA,30.19453278,-97.66987194
2008,2,17,7,1423,1608,FL,-22.0,7.0,ATL,LAS,0,16.0,3.0,72.0,1016.0,14.0,21.0,14.48,6.0,12.0,-10.0,29.0,1019.0,16.0,6.0,0.00,2.0,William B Hartsfield-Atlanta Intl,Atlanta,GA,USA,33.64044444,-84.42694444,McCarran International,Las Vegas,NV,USA,36.08036111,-115.15233329999998
2008,12,21,7,650,911,AS,,,SEA,BUR,0,-2.0,-7.0,78.0,1012.0,4.0,25.0,6.86,8.0,12.0,-4.0,51.0,1020.0,16.0,2.0,0.00,1.0,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.30931310000001,Burbank-Glendale-Pasadena,Burbank,CA,USA,34.20061917,-118.3584969
2008,10,11,6,1225,1300,OO,-11.0,-10.0,MOD,SFO,0,14.0,-7.0,31.0,1017.0,16.0,23.0,0.00,0.0,16.0,-4.0,38.0,1019.0,16.0,24.0,0.00,0.0,Modesto City-County-Harry Sham ,Modesto,CA,USA,37.62581722,-120.95442140000002,San Francisco International,San Francisco,CA,USA,37.61900194,-122.3748433
2008,12,4,4,1418,1508,YV,-13.0,-8.0,GSO,CLT,0,8.0,-3.0,59.0,1024.0,16.0,18.0,T,3.0,6.0,-2.0,64.0,1025.0,15.0,14.0,T,6.0,Piedmont Triad International,Greensboro,NC,USA,36.09774694,-79.9372975,Charlotte/Douglas International,Charlotte,NC,USA,35.21401111,-80.94312583
2008,11,22,6,855,1015,AA,-9.0,-1.0,RDU,ORD,0,1.0,-14.0,41.0,1037.0,16.0,5.0,0.00,3.0,3.0,-8.0,65.0,1022.0,16.0,11.0,0.00,2.0,Raleigh-Durham International,Raleigh,NC,USA,35.87763889,-78.78747222,Chicago O'Hare International,Chicago,IL,USA,41.979595,-87.90446417
2008,1,23,3,1530,2321,B6,-10.0,-6.0,LAS,JFK,0,8.0,-5.0,48.0,1019.0,16.0,3.0,0.00,5.0,2.0,-17.0,51.0,1019.0,16.0,22.0,0.00,1.0,McCarran International,Las Vegas,NV,USA,36.08036111,-115.15233329999998,John F Kennedy Intl,New York,NY,USA,40.63975111,-73.77892556
2008,8,16,6,2152,2150,9E,-6.0,-5.0,ATL,HSV,0,26.0,15.0,59.0,1017.0,14.0,8.0,5.59,6.0,25.0,13.0,62.0,1020.0,14.0,7.0,T,5.0,William B Hartsfield-Atlanta Intl,Atlanta,GA,USA,33.64044444,-84.42694444,Huntsville International ,Huntsville,AL,USA,34.6404475,-86.77310944
2008,1,12,6,1115,1250,WN,-8.0,0.0,LAS,SMF,0,9.0,-7.0,44.0,1023.0,16.0,4.0,0.00,4.0,10.0,6.0,87.0,1027.0,16.0,5.0,0.25,5.0,McCarran International,Las Vegas,NV,USA,36.08036111,-115.15233329999998,Sacramento International,Sacramento,CA,USA,38.69542167,-121.5907669
2008,3,23,7,1045,1255,MQ,-13.0,-8.0,BOS,CMH,0,3.0,-16.0,38.0,1023.0,16.0,16.0,0.00,0.0,1.0,-11.0,56.0,1025.0,15.0,5.0,T,5.0,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917,Port Columbus Intl,Columbus,OH,USA,39.99798528,-82.89188278
2008,7,11,5,1310,1456,NW,3.0,2.0,MSP,LAX,1,27.0,17.0,70.0,1012.0,14.0,23.0,10.16,6.0,22.0,15.0,69.0,1015.0,16.0,12.0,0.00,5.0,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,Los Angeles International,Los Angeles,CA,USA,33.94253611,-118.40807439999999
2008,2,13,3,945,1044,EV,136.0,155.0,ATL,SGF,1,5.0,-8.0,82.0,1018.0,13.0,27.0,T,7.0,-6.0,-13.0,74.0,1021.0,13.0,5.0,0.00,2.0,William B Hartsfield-Atlanta Intl,Atlanta,GA,USA,33.64044444,-84.42694444,Springfield-Branson Regional,Springfield,MO,USA,37.24432611,-93.38685806
2008,8,26,2,1259,1519,XE,7.0,14.0,JAX,EWR,1,28.0,22.0,75.0,1013.0,14.0,8.0,0.00,4.0,22.0,3.0,42.0,1019.0,16.0,15.0,0.00,1.0,Jacksonville International,Jacksonville,FL,USA,30.49405556,-81.68786111,Newark Intl,Newark,NJ,USA,40.69249722,-74.16866056
2008,2,29,5,1719,1854,NW,19.0,-2.0,DTW,BWI,1,-3.0,-13.0,77.0,1026.0,5.0,16.0,7.62,8.0,-2.0,-13.0,60.0,1035.0,16.0,10.0,T,6.0,Detroit Metropolitan-Wayne County,Detroit,MI,USA,42.21205889,-83.34883583,Baltimore-Washington International,Baltimore,MD,USA,39.17540167,-76.66819833
2008,1,6,7,945,1051,YV,,,ORD,CWA,0,2.0,-6.0,66.0,1009.0,16.0,10.0,0.00,0.0,2.0,1.0,100.0,1008.0,1.0,10.0,0.00,8.0,Chicago O'Hare International,Chicago,IL,USA,41.979595,-87.90446417,Central Wisconsin,Mosinee,WI,USA,44.77761917,-89.66677944
2008,3,5,3,1405,1518,9E,29.0,23.0,CLE,MSP,1,-2.0,-7.0,81.0,1020.0,9.0,17.0,5.33,7.0,-8.0,-18.0,78.0,1021.0,8.0,14.0,3.30,6.0,Cleveland-Hopkins Intl,Cleveland,OH,USA,41.41089417,-81.84939667,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225
2008,11,29,6,601,723,UA,-9.0,-6.0,SFO,LAX,0,14.0,8.0,78.0,1023.0,10.0,5.0,0.00,3.0,14.0,9.0,83.0,1021.0,9.0,7.0,0.00,4.0,San Francisco International,San Francisco,CA,USA,37.61900194,-122.3748433,Los Angeles International,Los Angeles,CA,USA,33.94253611,-118.40807439999999
2008,7,7,1,700,853,B6,-20.0,-3.0,CLT,JFK,0,24.0,18.0,81.0,1022.0,10.0,12.0,0.00,6.0,24.0,19.0,79.0,1019.0,10.0,8.0,0.00,6.0,Charlotte/Douglas International,Charlotte,NC,USA,35.21401111,-80.94312583,John F Kennedy Intl,New York,NY,USA,40.63975111,-73.77892556
2008,4,3,4,615,752,EV,-2.0,0.0,MYR,ATL,0,14.0,8.0,76.0,1027.0,6.0,13.0,1.52,8.0,14.0,8.0,80.0,1024.0,6.0,22.0,T,8.0,Myrtle Beach International,Myrtle Beach,SC,USA,33.67975,-78.92833333,William B Hartsfield-Atlanta Intl,Atlanta,GA,USA,33.64044444,-84.42694444
2008,1,14,1,1630,1935,B6,9.0,11.0,BUF,RSW,1,1.0,-2.0,88.0,1011.0,5.0,19.0,7.11,8.0,16.0,1.0,58.0,1022.0,15.0,11.0,0.00,3.0,Buffalo Niagara Intl,Buffalo,NY,USA,42.94052472,-78.73216667,Southwest Florida International,Ft. Myers,FL,USA,26.53616667,-81.75516667
2008,8,10,7,1101,1215,DL,-3.0,-4.0,ATL,MCI,0,24.0,12.0,58.0,1013.0,16.0,11.0,0.00,4.0,23.0,16.0,71.0,1015.0,12.0,14.0,0.00,1.0,William B Hartsfield-Atlanta Intl,Atlanta,GA,USA,33.64044444,-84.42694444,Kansas City International,Kansas City,MO,USA,39.29760528,-94.71390556
2008,10,23,4,1353,1449,OO,-10.0,-2.0,LAX,SAN,0,25.0,-16.0,24.0,1016.0,16.0,9.0,0.00,1.0,,,,,,,,,Los Angeles International,Los Angeles,CA,USA,33.94253611,-118.40807439999999,San Diego International-Lindbergh ,San Diego,CA,USA,32.73355611,-117.1896567
2008,9,6,6,1720,1859,OH,-12.0,-5.0,BWI,BOS,0,23.0,19.0,90.0,1013.0,8.0,21.0,41.66,7.0,24.0,19.0,83.0,1018.0,8.0,12.0,47.24,8.0,Baltimore-Washington International,Baltimore,MD,USA,39.17540167,-76.66819833,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
2008,2,9,6,850,1005,WN,-1.0,-2.0,PVD,PHL,0,-1.0,-7.0,78.0,1020.0,8.0,8.0,3.05,7.0,6.0,-2.0,75.0,1019.0,14.0,9.0,0.76,6.0,Theodore F Green State,Providence,RI,USA,41.72399917,-71.42822111,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083
2008,9,22,1,925,1115,NW,-2.0,-5.0,MSP,SLC,0,21.0,13.0,69.0,1022.0,14.0,21.0,0.76,6.0,14.0,1.0,56.0,1020.0,16.0,15.0,1.78,4.0,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,Salt Lake City Intl,Salt Lake City,UT,USA,40.78838778,-111.9777731
2008,7,23,3,840,1000,MQ,16.0,-3.0,DCA,LGA,1,26.0,17.0,60.0,1015.0,11.0,13.0,27.69,8.0,24.0,19.0,80.0,1015.0,9.0,17.0,19.81,8.0,Ronald Reagan Washington National,Arlington,VA,USA,38.85208333,-77.03772222,LaGuardia,New York,NY,USA,40.77724306,-73.87260917
2008,5,10,6,2250,537,DL,26.0,-6.0,LAS,ATL,1,25.0,-7.0,15.0,1013.0,16.0,10.0,0.00,0.0,23.0,14.0,74.0,1010.0,15.0,10.0,0.00,5.0,McCarran International,Las Vegas,NV,USA,36.08036111,-115.15233329999998,William B Hartsfield-Atlanta Intl,Atlanta,GA,USA,33.64044444,-84.42694444
2008,9,28,7,858,1042,UA,-21.0,-6.0,DEN,SFO,0,22.0,-1.0,28.0,1023.0,,13.0,0.00,5.0,16.0,11.0,81.0,1015.0,16.0,18.0,0.00,1.0,Denver Intl,Denver,CO,USA,39.85840806,-104.6670019,San Francisco International,San Francisco,CA,USA,37.61900194,-122.3748433
2008,1,26,6,2340,719,UA,-3.0,2.0,LAX,IAD,0,14.0,3.0,59.0,1023.0,15.0,15.0,9.14,5.0,-1.0,-16.0,52.0,1027.0,16.0,5.0,0.00,7.0,Los Angeles International,Los Angeles,CA,USA,33.94253611,-118.40807439999999,Washington Dulles International,Chantilly,VA,USA,38.94453194,-77.45580972
2008,2,3,7,1220,1440,XE,14.0,12.0,EWR,MCI,1,5.0,-4.0,63.0,1026.0,16.0,6.0,0.00,3.0,0.0,-5.0,85.0,1020.0,4.0,16.0,3.56,7.0,Newark Intl,Newark,NJ,USA,40.69249722,-74.16866056,Kansas City International,Kansas City,MO,USA,39.29760528,-94.71390556
2008,6,19,4,835,1058,OH,12.0,0.0,BOS,CMH,1,19.0,11.0,67.0,1013.0,16.0,13.0,0.00,4.0,18.0,8.0,57.0,1014.0,16.0,5.0,0.00,4.0,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917,Port Columbus Intl,Columbus,OH,USA,39.99798528,-82.89188278
2008,2,8,5,1310,1425,AA,9.0,18.0,DFW,ICT,1,14.0,-6.0,37.0,1016.0,16.0,22.0,0.00,0.0,4.0,-6.0,59.0,1015.0,16.0,17.0,0.00,3.0,Dallas-Fort Worth International,Dallas-Fort Worth,TX,USA,32.89595056,-97.0372,Wichita Mid-Continent,Wichita,KS,USA,37.64995889,-97.43304583
2008,2,4,1,600,715,WN,-4.0,1.0,OAK,LAX,0,1.0,0.0,97.0,1009.0,4.0,14.0,0.00,8.0,13.0,-4.0,43.0,1020.0,16.0,19.0,0.00,2.0,Metropolitan Oakland International,Oakland,CA,USA,37.72129083,-122.22071670000001,Los Angeles International,Los Angeles,CA,USA,33.94253611,-118.40807439999999
2008,1,24,4,1315,1436,US,14.0,7.0,CLT,JAX,1,4.0,-14.0,67.0,1027.0,9.0,15.0,0.00,4.0,13.0,-1.0,77.0,1026.0,13.0,10.0,0.51,7.0,Charlotte/Douglas International,Charlotte,NC,USA,35.21401111,-80.94312583,Jacksonville International,Jacksonville,FL,USA,30.49405556,-81.68786111
2008,6,1,7,1815,2029,XE,117.0,90.0,CVG,EWR,1,22.0,11.0,59.0,1014.0,16.0,11.0,0.00,4.0,24.0,8.0,58.0,1010.0,15.0,22.0,0.00,3.0,Cincinnati Northern Kentucky Intl,Covington,KY,USA,39.04614278,-84.6621725,Newark Intl,Newark,NJ,USA,40.69249722,-74.16866056
2008,7,14,1,530,652,OO,-11.0,-3.0,PHX,LAX,0,31.0,18.0,59.0,1011.0,16.0,9.0,0.00,5.0,22.0,15.0,71.0,1014.0,14.0,14.0,0.00,4.0,Phoenix Sky Harbor International,Phoenix,AZ,USA,33.43416667,-112.00805559999999,Los Angeles International,Los Angeles,CA,USA,33.94253611,-118.40807439999999
2008,8,17,7,1832,2025,UA,-21.0,7.0,BWI,DEN,0,23.0,8.0,53.0,1017.0,16.0,7.0,0.00,3.0,14.0,8.0,85.0,1024.0,10.0,8.0,6.10,7.0,Baltimore-Washington International,Baltimore,MD,USA,39.17540167,-76.66819833,Denver Intl,Denver,CO,USA,39.85840806,-104.6670019
2008,12,24,3,840,1440,AA,-8.0,-3.0,PHX,MIA,0,12.0,2.0,63.0,1020.0,16.0,6.0,0.00,6.0,24.0,18.0,84.0,1027.0,12.0,23.0,1.52,7.0,Phoenix Sky Harbor International,Phoenix,AZ,USA,33.43416667,-112.00805559999999,Miami International,Miami,FL,USA,25.79325,-80.29055556
2008,5,4,7,1450,1709,AS,6.0,-9.0,SNA,PDX,1,17.0,9.0,65.0,1012.0,15.0,15.0,0.00,6.0,13.0,3.0,65.0,1022.0,16.0,9.0,0.00,3.0,John Wayne /Orange Co,Santa Ana,CA,USA,33.67565861,-117.86822250000002,Portland Intl,Portland,OR,USA,45.58872222,-122.5975
2008,1,13,7,1744,2025,OH,7.0,16.0,BOS,CVG,1,3.0,-4.0,63.0,1025.0,16.0,17.0,0.00,4.0,1.0,-4.0,88.0,1017.0,8.0,11.0,2.79,8.0,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917,Cincinnati Northern Kentucky Intl,Covington,KY,USA,39.04614278,-84.6621725
2008,9,21,7,1003,1339,OO,-9.0,-5.0,DEN,BNA,0,18.0,5.0,57.0,1014.0,11.0,14.0,0.00,5.0,23.0,12.0,67.0,1024.0,13.0,4.0,0.76,5.0,Denver Intl,Denver,CO,USA,39.85840806,-104.6670019,Nashville International,Nashville,TN,USA,36.12447667,-86.67818222
2008,4,8,2,801,1023,UA,10.0,43.0,ORD,PDX,1,7.0,-2.0,70.0,1019.0,16.0,8.0,0.00,4.0,8.0,2.0,75.0,1021.0,16.0,7.0,1.02,7.0,Chicago O'Hare International,Chicago,IL,USA,41.979595,-87.90446417,Portland Intl,Portland,OR,USA,45.58872222,-122.5975
2008,1,28,1,815,944,FL,-8.0,-5.0,ATL,DAY,0,8.0,-7.0,46.0,1025.0,16.0,10.0,0.00,3.0,-8.0,-16.0,81.0,1022.0,14.0,6.0,0.00,1.0,William B Hartsfield-Atlanta Intl,Atlanta,GA,USA,33.64044444,-84.42694444,James M Cox Dayton Intl,Dayton,OH,USA,39.90237583,-84.219375
2008,8,22,5,726,809,HA,-3.0,-3.0,HNL,KOA,0,27.0,17.0,61.0,1019.0,16.0,21.0,0.25,4.0,26.0,17.0,68.0,1017.0,16.0,13.0,1.78,4.0,Honolulu International,Honolulu,HI,USA,21.31869111,-157.92240719999998,Kona International At Keahole,Kailua/Kona,HI,USA,19.73876583,-156.0456314
2008,3,10,1,700,845,9E,-14.0,-5.0,IND,DCA,0,2.0,-6.0,67.0,1028.0,16.0,12.0,0.00,5.0,6.0,-8.0,48.0,1032.0,16.0,9.0,T,5.0,Indianapolis International,Indianapolis,IN,USA,39.71732917,-86.29438417,Ronald Reagan Washington National,Arlington,VA,USA,38.85208333,-77.03772222
2008,9,30,2,1747,1923,OO,-12.0,-2.0,ORD,FSD,0,14.0,1.0,61.0,1026.0,16.0,3.0,0.00,0.0,13.0,2.0,59.0,1024.0,16.0,6.0,0.00,0.0,Chicago O'Hare International,Chicago,IL,USA,41.979595,-87.90446417,Joe Foss ,Sioux Falls,SD,USA,43.58135111,-96.74170028
2008,10,23,4,2045,107,CO,-29.0,3.0,IAH,EWR,0,17.0,5.0,58.0,1023.0,16.0,18.0,0.00,4.0,8.0,-3.0,56.0,1038.0,16.0,13.0,0.00,0.0,George Bush Intercontinental,Houston,TX,USA,29.98047222,-95.33972222,Newark Intl,Newark,NJ,USA,40.69249722,-74.16866056
2008,6,6,5,1500,1615,WN,1.0,9.0,PVD,BWI,1,14.0,11.0,86.0,1024.0,9.0,10.0,7.87,8.0,24.0,16.0,76.0,1023.0,11.0,5.0,0.00,7.0,Theodore F Green State,Providence,RI,USA,41.72399917,-71.42822111,Baltimore-Washington International,Baltimore,MD,USA,39.17540167,-76.66819833
2008,4,2,3,2000,2142,OH,-17.0,0.0,CVG,PHL,0,6.0,-5.0,54.0,1032.0,16.0,14.0,0.00,3.0,9.0,-12.0,35.0,1032.0,16.0,23.0,0.00,3.0,Cincinnati Northern Kentucky Intl,Covington,KY,USA,39.04614278,-84.6621725,Philadelphia Intl,Philadelphia,PA,USA,39.87195278,-75.24114083
2008,10,5,7,600,854,OO,6.0,-6.0,SJC,SLC,1,17.0,8.0,66.0,1017.0,16.0,8.0,0.00,2.0,12.0,3.0,68.0,1016.0,14.0,8.0,10.92,6.0,San Jose International,San Jose,CA,USA,37.36186194,-121.92900890000001,Salt Lake City Intl,Salt Lake City,UT,USA,40.78838778,-111.9777731
2008,1,31,4,1724,2020,CO,-3.0,-1.0,RSW,EWR,0,19.0,9.0,62.0,1022.0,16.0,6.0,0.00,2.0,1.0,-17.0,33.0,1037.0,16.0,13.0,0.00,3.0,Southwest Florida International,Ft. Myers,FL,USA,26.53616667,-81.75516667,Newark Intl,Newark,NJ,USA,40.69249722,-74.16866056
2008,4,4,5,725,925,9E,166.0,167.0,XNA,MSP,1,9.0,3.0,81.0,1017.0,16.0,16.0,0.00,8.0,9.0,-2.0,61.0,1015.0,14.0,11.0,0.25,2.0,Northwest Arkansas Regional,Fayetteville/Springdale/Rogers,AR,USA,36.28186944,-94.30681111,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225
2008,2,21,4,1355,1500,AA,49.0,28.0,DFW,PSP,1,9.0,1.0,74.0,1014.0,9.0,21.0,1.27,8.0,14.0,0.0,57.0,1017.0,16.0,8.0,T,3.0,Dallas-Fort Worth International,Dallas-Fort Worth,TX,USA,32.89595056,-97.0372,Palm Springs International,Palm Springs,CA,USA,33.82921556,-116.5062531
2008,11,11,2,815,925,AA,21.0,-3.0,SAT,DFW,1,23.0,11.0,68.0,1014.0,13.0,13.0,0.00,7.0,21.0,11.0,64.0,1014.0,14.0,9.0,42.67,7.0,San Antonio International,San Antonio,TX,USA,29.53369444,-98.46977778,Dallas-Fort Worth International,Dallas-Fort Worth,TX,USA,32.89595056,-97.0372
2008,4,6,7,1815,2050,AA,12.0,-5.0,ORD,LAX,1,6.0,-6.0,57.0,1018.0,16.0,18.0,0.00,1.0,15.0,8.0,69.0,1018.0,15.0,12.0,0.00,4.0,Chicago O'Hare International,Chicago,IL,USA,41.979595,-87.90446417,Los Angeles International,Los Angeles,CA,USA,33.94253611,-118.40807439999999
2008,2,10,7,1745,1957,DL,29.0,22.0,BDL,CVG,1,-3.0,-22.0,68.0,1013.0,7.0,20.0,2.03,6.0,-3.0,-22.0,55.0,1032.0,16.0,33.0,0.00,3.0,Bradley International,Windsor Locks,CT,USA,41.93887417,-72.68322833,Cincinnati Northern Kentucky Intl,Covington,KY,USA,39.04614278,-84.6621725
2008,6,15,7,1424,1659,OO,6.0,-2.0,DEN,MCI,1,22.0,-5.0,21.0,1013.0,,14.0,0.00,4.0,22.0,16.0,77.0,1017.0,14.0,16.0,24.89,6.0,Denver Intl,Denver,CO,USA,39.85840806,-104.6670019,Kansas City International,Kansas City,MO,USA,39.29760528,-94.71390556
2008,7,11,5,1740,2347,CO,-1.0,-4.0,SEA,IAH,0,19.0,2.0,49.0,1025.0,16.0,11.0,0.00,0.0,30.0,19.0,64.0,1020.0,16.0,11.0,0.00,4.0,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.30931310000001,George Bush Intercontinental,Houston,TX,USA,29.98047222,-95.33972222
2008,7,29,2,740,1345,WN,-6.0,8.0,SJC,MDW,0,19.0,9.0,64.0,1017.0,15.0,12.0,0.00,3.0,27.0,17.0,68.0,1013.0,15.0,10.0,5.84,5.0,San Jose International,San Jose,CA,USA,37.36186194,-121.92900890000001,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444
2008,12,12,5,850,1030,WN,3.0,28.0,PVD,MDW,1,9.0,-8.0,73.0,1013.0,9.0,26.0,53.59,7.0,-9.0,-16.0,66.0,1024.0,16.0,13.0,0.00,2.0,Theodore F Green State,Providence,RI,USA,41.72399917,-71.42822111,Chicago Midway,Chicago,IL,USA,41.7859825,-87.75242444
2008,7,8,2,845,905,YV,26.0,0.0,OKC,PHX,1,28.0,18.0,59.0,1015.0,16.0,19.0,T,5.0,37.0,11.0,28.0,1006.0,16.0,14.0,0.00,4.0,Will Rogers World,Oklahoma City,OK,USA,35.39308833,-97.60073389,Phoenix Sky Harbor International,Phoenix,AZ,USA,33.43416667,-112.00805559999999
2008,3,23,7,1222,1410,AS,-7.0,-5.0,SMF,SEA,0,13.0,3.0,61.0,1024.0,16.0,6.0,0.00,0.0,6.0,-3.0,78.0,1022.0,12.0,19.0,16.26,7.0,Sacramento International,Sacramento,CA,USA,38.69542167,-121.5907669,Seattle-Tacoma Intl,Seattle,WA,USA,47.44898194,-122.30931310000001
